geo_value,time_value,geo_res,BOW_cases,count_of_cli_visits,count_of_diagnosed_COVID,coverage_adj_vl,hosp_fac_BOW_7d_avg,pct_of_diagnosed_COVID
Henrico,2020-12-13,district,808.0,1041.0,191.0,,11.203390896240483,4.844027390311945
Henrico,2020-12-20,district,944.0,1063.0,233.0,,10.865600215951826,5.989717223650386
Henrico,2020-12-27,district,1220.0,1356.0,312.0,,13.905716338549745,6.728488246711236
Henrico,2021-01-03,district,1418.0,1405.0,422.0,,16.776937121003336,9.036402569593148
Henrico,2021-01-10,district,1498.0,1236.0,308.0,,17.171026248006772,7.060981201283815
Henrico,2021-01-17,district,1299.0,1221.0,356.0,,16.833235567718113,8.442020393644771
Henrico,2021-01-24,district,1287.0,1021.0,260.0,,14.609446922484452,6.588950836289913
Henrico,2021-01-31,district,1083.0,852.0,244.0,,12.582702840752502,6.575047157100512
Henrico,2021-02-07,district,769.0,730.0,177.0,,10.33076497216145,5.183016105417277
Henrico,2021-02-14,district,580.0,619.0,154.0,,9.54258671815458,4.401257502143469
Henrico,2021-02-21,district,492.0,539.0,122.0,,8.247722443714729,3.1378600823045266
Henrico,2021-02-28,district,365.0,494.0,90.0,,7.628439529852188,2.41028387787895
Henrico,2021-03-07,district,370.0,423.0,76.0,,6.249127585340169,2.078206179928904
Henrico,2021-03-14,district,384.0,488.0,96.0,,5.489098554690689,2.5006512112529307
Henrico,2021-03-21,district,481.0,488.0,84.0,,6.2772768086975566,2.107375815353738
Henrico,2021-03-28,district,501.0,587.0,138.0,,6.727664382415767,3.2003710575139146
Henrico,2021-04-04,district,435.0,448.0,109.0,,6.5024705955566615,2.727727727727728
Henrico,2021-04-11,district,470.0,526.0,144.0,,6.474321372199275,3.3810753698051186
Henrico,2021-04-18,district,358.0,470.0,105.0,,5.911336905051511,2.655538694992413
Henrico,2021-04-25,district,287.0,434.0,88.0,,4.194234280250835,2.164821648216482
Henrico,2021-05-02,district,181.0,376.0,60.0,,4.194234280250834,1.455957291919437
Henrico,2021-05-09,district,114.0,347.0,38.0,,3.49050369631613,0.9688934217236104
Henrico,2021-05-16,district,140.0,341.0,49.0,,2.646026995594485,1.243970550901244
Henrico,2021-05-23,district,59.0,373.0,20.0,,2.420833208735381,0.49800796812749
Henrico,2021-05-30,district,46.0,315.0,18.0,,1.5200580612989598,0.4623683534549191
Henrico,2021-06-06,district,23.0,380.0,18.0,,0.9289243707938089,0.4567368688150215
Henrico,2021-06-13,district,74.0,388.0,,,0.9852228175085852,
Henrico,2021-06-20,district,72.0,367.0,16.0,,0.394089127003434,0.3843382176315157
Henrico,2021-06-27,district,256.0,414.0,28.0,,0.7318798072920919,0.660844937455747
Henrico,2021-07-04,district,27.0,412.0,36.0,,0.8163274773642565,0.8452688424512796
Henrico,2021-07-11,district,108.0,398.0,39.0,,1.6045057313711246,0.9287925696594428
Henrico,2021-07-18,district,217.0,412.0,58.0,,2.167490198518888,1.3535589264877477
Henrico,2021-07-25,district,274.0,562.0,115.0,,3.828294376604788,2.579632122027815
Henrico,2021-08-01,district,472.0,860.0,174.0,,4.560174183896879,3.542345276872964
Henrico,2021-08-08,district,580.0,1038.0,200.0,,7.206201179491366,3.972983710766786
Henrico,2021-08-15,district,696.0,1212.0,285.0,,8.304020890429502,5.758739139220045
Henrico,2021-08-22,district,879.0,1296.0,332.0,,11.25968934295526,6.445350417394679
Henrico,2021-08-29,district,846.0,908.0,352.0,,11.25968934295526,7.494145199063232
Henrico,2021-09-05,district,758.0,836.0,295.0,,11.428584683099588,6.019179759232809
Henrico,2021-09-12,district,741.0,825.0,246.0,2664929893120.0,10.724854099164885,5.095277547638774
Henrico,2021-09-19,district,669.0,746.0,219.0,637605296693.75,10.527809535663168,4.727979274611399
Henrico,2021-09-26,district,595.0,658.0,143.0,2093332714340.0,8.304020890429504,3.2098765432098766
Henrico,2021-10-03,district,509.0,676.0,143.0,449659601816.75,7.938080986783457,3.1905399375278893
Henrico,2021-10-10,district,439.0,547.0,128.0,3096315419568.8,7.90993176342607,2.9499884766075133
Henrico,2021-10-17,district,407.0,485.0,103.0,110013529856.25,6.361724478769721,2.429245283018868
Henrico,2021-10-24,district,285.0,469.0,87.0,459268869620.28,5.5453970014054645,2.0738974970202624
Henrico,2021-10-31,district,249.0,491.0,75.0,399739483968.0,4.729069524041209,1.819946614899296
Henrico,2021-11-07,district,256.0,584.0,80.0,2349131915373.5,4.86981564082815,1.830244795241364
Henrico,2021-11-14,district,358.0,631.0,107.0,4332420816563.01,4.25053272696561,2.435693148190303
Henrico,2021-11-21,district,397.0,628.0,117.0,4423892453167.875,5.292053991188972,2.85574810837198
Henrico,2021-11-28,district,669.0,783.0,185.0,3347080022934.9,7.009156615989649,3.857381150959133
Henrico,2021-12-05,district,742.0,919.0,224.0,12409526167785.0,9.655183611584135,4.819277108433735
Henrico,2021-12-12,district,860.0,1134.0,316.0,1863709635765.2,8.726259240790325,6.360708534621578
Henrico,2021-12-19,district,1913.0,1664.0,783.0,19256145944341.367,9.598885164869358,15.112912565141864
Henrico,2021-12-26,district,4263.0,2939.0,1534.0,37370881595694.65,20.4363361574638,22.9366028708134
Henrico,2022-01-02,district,4510.0,2452.0,1517.0,21351285066863.973,25.024659564718064,26.30939993062782
Henrico,2022-01-09,district,4458.0,1621.0,922.0,32747037067836.56,28.571461707748973,19.010309278350515
Henrico,2022-01-16,district,3200.0,1096.0,627.0,20407152634732.93,25.70024092529538,15.296413759453523
Henrico,2022-01-23,district,3264.0,859.0,390.0,10331756038354.936,21.70305120854626,9.903504316912136
Henrico,2022-01-30,district,1551.0,629.0,231.0,10056600399163.23,15.256879059704376,6.370656370656371
Henrico,2022-02-06,district,934.0,442.0,151.0,1288521047558.925,12.948642744398546,4.190951984457397
Henrico,2022-02-13,district,616.0,360.0,114.0,2182819848819.2,8.388468560501668,3.1207226936764303
Henrico,2022-02-20,district,463.0,327.0,50.0,1853473882312.08,5.911336905051511,1.2939958592132506
Henrico,2022-02-27,district,244.0,313.0,48.0,734562515461.9546,3.631249813103072,1.2339331619537277
Henrico,2022-03-06,district,220.0,294.0,36.0,349970782590.44995,2.8149223357388147,0.9409304756926294
Henrico,2022-03-13,district,196.0,297.0,22.0,239906659759.4073,2.646026995594486,0.5417384880571288
Henrico,2022-03-20,district,189.0,304.0,22.0,489780674974.1444,1.3511627211546309,0.5556958827986865
Henrico,2022-03-27,district,188.0,303.0,31.0,1033948130671.556,0.9852228175085852,0.803941908713693
Henrico,2022-04-03,district,492.0,306.0,33.0,0.0,0.8726259240790327,0.8505154639175257
Henrico,2022-04-10,district,327.0,337.0,43.0,834878156293.1403,0.8726259240790327,1.0549558390579
Henrico,2022-04-17,district,347.0,393.0,93.0,1770032777244.6016,2.0548933050893345,2.3337515683814303
Henrico,2022-04-24,district,456.0,481.0,122.0,3882076698734.0825,1.323013497797243,2.7988070658407893
Henrico,2022-05-01,district,936.0,560.0,201.0,2461639948313.7104,2.561579325522321,4.479607755738801
Henrico,2022-05-08,district,1017.0,691.0,270.0,1606213813171.9038,3.5468021430309067,5.708245243128964
Henrico,2022-05-15,district,1013.0,747.0,301.0,5829707805028.334,3.6031005897456834,6.055119694226514
Henrico,2022-05-22,district,922.0,679.0,232.0,734966466216.5278,5.010561757615091,5.023819835426592
Henrico,2022-05-29,district,829.0,715.0,229.0,3197971517297.166,4.897964864185538,4.814970563498738
Henrico,2022-06-05,district,820.0,746.0,188.0,3037293279095.04,5.348352437903747,4.023972602739726
Henrico,2022-06-12,district,738.0,681.0,226.0,8753363795166.027,4.447577290467327,4.953967558088558
Henrico,2022-06-19,district,728.0,732.0,247.0,4913853252229.806,4.419428067109939,5.39654795717719
Henrico,2022-06-26,district,968.0,700.0,273.0,2109145893509.772,5.545397001405466,5.78267316246558
Henrico,2022-07-03,district,854.0,759.0,265.0,5912033642121.556,6.136530691910616,5.680600214362272
Henrico,2022-07-10,district,926.0,749.0,256.0,10234897192975.363,5.798740011621959,5.601750547045952
Henrico,2022-07-17,district,834.0,733.0,294.0,1341896992740.2258,6.108381468553229,6.291461587845068
Henrico,2022-07-24,district,953.0,803.0,323.0,5781789215595.332,7.403245742993083,6.897288063207346
Henrico,2022-07-31,district,911.0,764.0,259.0,4644865025463.959,6.812112052487932,5.51063829787234
Henrico,2022-08-07,district,743.0,759.0,267.0,3857400209737.912,6.812112052487932,5.781723689909051
Henrico,2022-08-14,district,597.0,696.0,218.0,5071066527008.05,7.346947296278307,4.929895974672094
Henrico,2022-08-21,district,483.0,722.0,235.0,1877074023537.3127,7.093604286061813,5.055938037865749
Henrico,2022-08-28,district,383.0,599.0,175.0,110913087540.82564,7.712887199924353,3.859726510807234
Henrico,2022-09-04,district,404.0,744.0,197.0,3319548249882.488,6.220978361982781,4.192381357735688
Henrico,2022-09-11,district,276.0,693.0,131.0,3235927462674.0474,5.6298446714776285,2.916945001113338
Henrico,2022-09-18,district,377.0,740.0,155.0,3119770446087.094,4.475726513824714,3.2460732984293195
Henrico,2022-09-25,district,169.0,725.0,129.0,747057639253.615,3.687548259817848,2.8252299605781865
Henrico,2022-10-02,district,121.0,702.0,137.0,1255268287048.104,4.616472630611656,3.090457929167606
Henrico,2022-10-09,district,278.0,810.0,155.0,1475945453379.7012,4.137935833536058,3.251520872666247
Henrico,2022-10-16,district,164.0,742.0,115.0,313519916937.296,3.4905036963161296,2.42003367003367
Henrico,2022-10-23,district,257.0,891.0,152.0,1700558388047.2,4.194234280250834,3.072569233879119
Henrico,2022-10-30,district,140.0,994.0,151.0,969989056154.32,3.9127420466769527,2.773186409550046
Henrico,2022-11-06,district,94.0,1057.0,117.0,,3.912742046676952,2.0678685047720045
Henrico,2022-11-13,district,72.0,896.0,114.0,1695175343225.4507,4.081637386821282,2.168537188510557
Henrico,2022-11-20,district,169.0,1098.0,154.0,0.0,3.8001451532474,2.9249762583095915
Henrico,2022-11-27,district,515.0,1141.0,196.0,13392640174006.465,4.560174183896881,3.5956705191707945
Henrico,2022-12-04,district,490.0,900.0,169.0,6570293044522.285,5.77059078826457,3.496069507654117
Henrico,2022-12-11,district,639.0,912.0,249.0,7597491785990.1,5.798740011621958,5.071283095723015
Henrico,2022-12-18,district,862.0,1031.0,349.0,8725394262900.081,7.2906488495635315,7.446127586942607
Henrico,2022-12-25,district,935.0,1169.0,456.0,4782887089630.077,9.007751474364207,9.708324462422825
Henrico,2023-01-01,district,996.0,986.0,312.0,,8.951453027649432,6.483790523690773
Henrico,2023-01-08,district,741.0,747.0,181.0,8124064425341.129,7.403245742993083,4.044692737430168
Henrico,2023-01-15,district,539.0,801.0,219.0,7070000000000.0,6.446172148841887,4.975011358473421
Henrico,2023-01-22,district,490.0,791.0,192.0,10600000000000.0,5.995784575123676,4.250608811157848
Henrico,2023-01-29,district,596.0,761.0,193.0,6150000000000.0,5.9394861284089,4.250165161858622
Henrico,2023-02-05,district,465.0,684.0,129.0,5180000000000.0,5.263904767831584,2.7146464646464645
Henrico,2023-02-12,district,339.0,688.0,121.0,5370000000000.0,5.123158651044643,2.6077586206896552
Henrico,2023-02-19,district,369.0,589.0,104.0,836000000000.0,3.828294376604788,2.3054755043227666
Henrico,2023-02-26,district,328.0,565.0,66.0,1030000000000.0,2.8149223357388147,1.4499121265377857
Henrico,2023-03-05,district,291.0,533.0,59.0,483000000000.0,2.533430102164933,1.3575701794753796
Henrico,2023-03-12,district,219.0,543.0,63.0,895000000000.0,2.420833208735381,1.3975155279503109
Henrico,2023-03-19,district,270.0,486.0,69.0,902000000000.0,1.4074611678694071,1.519489099317331
Henrico,2023-03-26,district,249.0,491.0,64.0,1500000000000.0,1.632654954728513,1.4473089099954772
Henrico,2023-04-02,district,203.0,451.0,59.0,342000000000.0,1.3793119445120194,1.3714551371455137
Henrico,2023-04-09,district,174.0,480.0,32.0,1280000000000.0,0.9007751474364208,0.70298769771529
Henrico,2023-04-16,district,157.0,404.0,42.0,438000000000.0,1.2385658277250786,0.9455200360198108
Henrico,2023-04-23,district,318.0,422.0,35.0,735000000000.0,0.6192829138625393,0.746268656716418
Henrico,2023-04-30,district,303.0,484.0,47.0,459500000000.0,0.6192829138625393,1.0232963204876986
Henrico,2023-05-07,district,433.0,407.0,40.0,,0.6474321372199273,0.8479966080135679
Henrico,2023-05-14,district,276.0,427.0,31.0,563000000000.0,0.5911336905051511,0.6299532615322089
Henrico,2023-05-21,district,95.0,381.0,30.0,132000000000.0,0.5348352437903748,0.6263048016701461
Henrico,2023-05-28,district,158.0,372.0,19.0,458000000000.0,0.5066860204329867,0.407725321888412
Henrico,2023-06-04,district,33.0,307.0,21.0,294000000000.0,0.2533430102164933,0.4463336875664187
Henrico,2023-06-11,district,26.0,343.0,25.0,290000000000.0,0.5066860204329867,0.5233410090014654
Henrico,2023-06-18,district,24.0,311.0,36.0,308000000000.0,0.4222383503608222,0.7536110529621101
Henrico,2023-06-25,district,40.0,320.0,15.0,90300000000.0,0.5348352437903748,0.825082508250825
Henrico,2023-07-02,district,91.0,262.0,30.0,137000000000.0,0.5066860204329867,0.6657789613848203
Henrico,2023-07-09,district,78.0,270.0,43.0,501000000000.0,0.6192829138625393,0.9465111160026414
Henrico,2023-07-16,district,105.0,294.0,79.0,606000000000.0,0.8726259240790325,1.7298007444712065
Henrico,2023-07-23,district,99.0,330.0,62.0,793000000000.0,0.7318798072920918,1.3563771603587835
Henrico,2023-07-30,district,114.0,305.0,70.0,970000000000.0,1.2104166043676905,1.570915619389587
Henrico,2023-08-06,district,121.0,360.0,104.0,1880000000000.0,1.7734010715154531,2.236559139784946
Henrico,2023-08-13,district,206.0,453.0,155.0,2720000000000.0,2.8149223357388142,3.251520872666247
Henrico,2023-08-20,district,223.0,514.0,175.0,972000000000.0,3.6031005897456825,3.615702479338843
Henrico,2023-08-27,district,323.0,644.0,202.0,1010000000000.0,3.1808622393848607,4.112377850162867
Henrico,2023-09-03,district,328.0,732.0,212.0,1250000000000.0,4.222383503608223,4.144672531769306
Henrico,2023-09-10,district,266.0,652.0,160.0,965000000000.0,3.377906802886577,3.166435780724322
Henrico,2023-09-17,district,241.0,630.0,160.0,675000000000.0,4.053488163463894,3.291503805801276
Henrico,2023-09-24,district,190.0,601.0,133.0,518000000000.0,3.5468021430309062,2.748501756561273
Henrico,2023-10-01,district,200.0,599.0,105.0,973000000000.0,2.843071559096203,2.1037868162692845
Henrico,2023-10-08,district,151.0,626.0,84.0,0.0,2.477131655450157,1.7156862745098038
Henrico,2023-10-15,district,137.0,652.0,86.0,403000000000.0,2.336385538663216,1.7533129459734964
Henrico,2023-10-22,district,146.0,,,248000000000.0,,
Lenowisco,2020-03-01,district,,57.0,0.0,,0.0,0.0
Lenowisco,2020-03-08,district,,54.0,0.0,,0.0,0.0
Lenowisco,2020-03-15,district,,67.0,0.0,,0.0,0.0
Lenowisco,2020-03-22,district,,36.0,0.0,,0.0,0.0
Lenowisco,2020-03-29,district,1.0,41.0,0.0,,0.0,0.0
Lenowisco,2020-04-05,district,14.0,41.0,0.0,,0.0,0.0
Lenowisco,2020-04-12,district,14.0,29.0,0.0,,0.0,0.0
Lenowisco,2020-04-19,district,5.0,27.0,5.0,,0.0,1.392757660167131
Lenowisco,2020-04-26,district,5.0,20.0,0.0,,0.0,0.0
Lenowisco,2020-05-03,district,0.0,25.0,0.0,,0.0,0.0
Lenowisco,2020-05-10,district,1.0,15.0,0.0,,0.0,0.0
Lenowisco,2020-05-17,district,0.0,12.0,0.0,,0.0,0.0
Lenowisco,2020-05-24,district,1.0,20.0,0.0,,0.0,0.0
Lenowisco,2020-05-31,district,3.0,13.0,0.0,,0.0,0.0
Lenowisco,2020-06-07,district,-1.0,21.0,0.0,,0.0,0.0
Lenowisco,2020-06-14,district,1.0,15.0,0.0,,0.0,0.0
Lenowisco,2020-06-21,district,4.0,24.0,0.0,,0.0,0.0
Lenowisco,2020-06-28,district,10.0,17.0,0.0,,0.0,0.0
Lenowisco,2020-07-05,district,18.0,26.0,0.0,,0.0,0.0
Lenowisco,2020-07-12,district,35.0,27.0,0.0,,0.1272657394230869,0.0
Lenowisco,2020-07-19,district,69.0,27.0,7.0,,0.7058039652297105,1.1345218800648298
Lenowisco,2020-07-26,district,64.0,35.0,7.0,,1.3176177490625351,1.2658227848101269
Lenowisco,2020-08-02,district,108.0,54.0,17.0,,1.683735983243608,2.7868852459016398
Lenowisco,2020-08-09,district,173.0,33.0,9.0,,1.758923563717134,1.5
Lenowisco,2020-08-16,district,76.0,26.0,5.0,,1.1397484985988846,0.8116883116883116
Lenowisco,2020-08-23,district,96.0,27.0,9.0,,0.8086468266768555,1.573426573426573
Lenowisco,2020-08-30,district,84.0,40.0,8.0,,0.9604061461151766,1.362862010221465
Lenowisco,2020-09-06,district,49.0,23.0,0.0,,0.856613620643142,0.0
Lenowisco,2020-09-13,district,29.0,31.0,0.0,,0.8516496531498737,0.0
Lenowisco,2020-09-20,district,39.0,29.0,0.0,,0.983048609505016,0.0
Lenowisco,2020-09-27,district,88.0,44.0,0.0,,1.6512547378996374,0.0
Lenowisco,2020-10-04,district,85.0,79.0,6.0,,1.6565911547980583,0.933125972006221
Lenowisco,2020-10-11,district,155.0,65.0,11.0,,1.863186238775345,1.8998272884283247
Lenowisco,2020-10-18,district,207.0,67.0,12.0,,2.959512511572283,2.037351443123939
Lenowisco,2020-10-25,district,369.0,64.0,15.0,,4.307642438367812,2.6178010471204187
Lenowisco,2020-11-01,district,321.0,79.0,31.0,,4.711623364918887,5.585585585585585
Lenowisco,2020-11-08,district,308.0,63.0,16.0,,3.7576273898494743,2.7491408934707904
Lenowisco,2020-11-15,district,252.0,63.0,21.0,,5.777491202343785,3.839122486288848
Lenowisco,2020-11-22,district,310.0,69.0,26.0,,5.655832709406175,4.710144927536233
Lenowisco,2020-11-29,district,353.0,81.0,31.0,,7.019838411611426,5.882352941176471
Lenowisco,2020-12-06,district,415.0,78.0,37.0,,7.508487518463265,6.607142857142857
Lenowisco,2020-12-13,district,452.0,78.0,31.0,,7.502358699204622,6.458333333333334
Lenowisco,2020-12-20,district,439.0,91.0,51.0,,6.130238832855314,12.05673758865248
Lenowisco,2020-12-27,district,455.0,131.0,78.0,,7.77712651574096,13.494809688581318
Lenowisco,2021-01-03,district,563.0,117.0,67.0,,8.234892795947214,12.338858195211786
Lenowisco,2021-01-10,district,374.0,99.0,44.0,,7.650260069616423,8.560311284046692
Lenowisco,2021-01-17,district,262.0,65.0,25.0,,5.2449941966052975,4.892367906066536
Lenowisco,2021-01-24,district,224.0,49.0,19.0,,3.483867118313832,3.5580524344569286
Lenowisco,2021-01-31,district,148.0,48.0,10.0,,2.785953427409622,1.96078431372549
Lenowisco,2021-02-07,district,111.0,52.0,13.0,,3.23505887272366,2.5
Lenowisco,2021-02-14,district,76.0,44.0,10.0,,2.065246703532793,2.0746887966804977
Lenowisco,2021-02-21,district,115.0,56.0,13.0,,1.8515450906121595,2.480916030534351
Lenowisco,2021-02-28,district,77.0,58.0,13.0,,1.4680811253533517,2.2108843537414966
Lenowisco,2021-03-07,district,71.0,57.0,8.0,,1.644434507588023,1.342281879194631
Lenowisco,2021-03-14,district,72.0,37.0,7.0,,1.3409329731638944,1.129032258064516
Lenowisco,2021-03-21,district,55.0,53.0,9.0,,1.4692690657786565,1.4446227929373996
Lenowisco,2021-03-28,district,78.0,52.0,11.0,,2.252929947153368,1.8835616438356164
Lenowisco,2021-04-04,district,84.0,35.0,8.0,,2.8156205327289827,1.2598425196850394
Lenowisco,2021-04-11,district,65.0,53.0,15.0,,1.8467610645915356,2.373417721518988
Lenowisco,2021-04-18,district,71.0,55.0,16.0,,1.974377301796824,2.342606149341142
Lenowisco,2021-04-25,district,75.0,68.0,28.0,,1.5700051205696897,4.26179604261796
Lenowisco,2021-05-02,district,59.0,62.0,21.0,,1.235165041595668,3.143712574850299
Lenowisco,2021-05-09,district,66.0,60.0,12.0,,1.0041016203523203,1.8779342723004693
Lenowisco,2021-05-16,district,45.0,51.0,9.0,,0.6921597944730261,1.2693935119887163
Lenowisco,2021-05-23,district,24.0,35.0,5.0,,1.0503092231704334,0.7352941176470589
Lenowisco,2021-05-30,district,8.0,42.0,0.0,,0.4102030629275418,0.0
Lenowisco,2021-06-06,district,18.0,42.0,0.0,,0.4087747916867516,0.0
Lenowisco,2021-06-13,district,11.0,40.0,0.0,,0.205121164253312,0.0
Lenowisco,2021-06-20,district,3.0,41.0,0.0,,0.2857867548969099,0.0
Lenowisco,2021-06-27,district,12.0,46.0,0.0,,0.1294664262973194,0.0
Lenowisco,2021-07-04,district,19.0,42.0,6.0,,0.3579941217736357,1.0291595197255576
Lenowisco,2021-07-11,district,30.0,37.0,5.0,,0.4146846133972822,0.8635578583765112
Lenowisco,2021-07-18,district,47.0,42.0,8.0,,0.7004620929605508,1.436265709156194
Lenowisco,2021-07-25,district,98.0,58.0,18.0,,1.2799697803257748,3.1746031746031744
Lenowisco,2021-08-01,district,153.0,106.0,33.0,,1.1646615776172191,4.824561403508771
Lenowisco,2021-08-08,district,249.0,171.0,59.0,,2.099050436214035,6.548279689234185
Lenowisco,2021-08-15,district,281.0,285.0,67.0,,2.837854282712453,6.041478809738504
Lenowisco,2021-08-22,district,352.0,294.0,61.0,,3.353885411947437,5.798479087452471
Lenowisco,2021-08-29,district,343.0,233.0,68.0,,4.938519259969863,7.657657657657657
Lenowisco,2021-09-05,district,499.0,226.0,71.0,,4.593219844276362,8.255813953488373
Lenowisco,2021-09-12,district,548.0,256.0,97.0,240222651484.9825,4.379212354849177,10.923423423423422
Lenowisco,2021-09-19,district,549.0,218.0,88.0,236815988521.02945,3.841796776178099,10.551558752997602
Lenowisco,2021-09-26,district,475.0,220.0,76.0,421625819239.0429,3.72049614671544,8.607021517553793
Lenowisco,2021-10-03,district,390.0,211.0,77.0,150920574575.64038,2.5142569766622764,8.912037037037036
Lenowisco,2021-10-10,district,405.0,202.0,68.0,66370039053.39792,2.5263938815938825,7.925407925407925
Lenowisco,2021-10-17,district,296.0,159.0,38.0,72958134450.92224,2.244931515176213,4.27927927927928
Lenowisco,2021-10-24,district,247.0,130.0,36.0,212589285815.0188,2.1072116404818813,4.534005037783375
Lenowisco,2021-10-31,district,237.0,147.0,53.0,413993665532.3427,1.8225360502446692,7.03851261620186
Lenowisco,2021-11-07,district,200.0,158.0,40.0,281972937651.9458,1.8462048639061104,4.550625711035267
Lenowisco,2021-11-14,district,323.0,161.0,50.0,469069389610.6329,1.7748822438740597,6.273525721455458
Lenowisco,2021-11-21,district,180.0,166.0,49.0,231604388138.7259,2.66377278844328,6.355382619974059
Lenowisco,2021-11-28,district,336.0,180.0,54.0,501565336062.3373,2.8737151797259517,6.375442739079102
Lenowisco,2021-12-05,district,275.0,146.0,45.0,321949331873.3471,2.98164731518942,6.016042780748663
Lenowisco,2021-12-12,district,258.0,135.0,41.0,82195361323.28929,2.6989503225004503,5.276705276705277
Lenowisco,2021-12-19,district,281.0,177.0,53.0,462441105357.4178,3.133275443571438,6.691919191919192
Lenowisco,2021-12-26,district,491.0,272.0,87.0,321471635516.81525,3.778276724335033,9.16754478398314
Lenowisco,2022-01-02,district,616.0,192.0,74.0,218547042567.9085,3.5686536584521336,10.192837465564738
Lenowisco,2022-01-09,district,954.0,236.0,107.0,198613582714.18643,4.394703922623642,13.080684596577017
Lenowisco,2022-01-16,district,1271.0,225.0,75.0,343085297190.6404,4.526671446775731,10.806916426512968
Lenowisco,2022-01-23,district,1514.0,240.0,71.0,61994484406.56342,6.1246301947292325,8.863920099875156
Lenowisco,2022-01-30,district,1258.0,198.0,81.0,916207332256.8904,5.074004174155496,11.297071129707112
Lenowisco,2022-02-06,district,1034.0,191.0,79.0,700121740033.9811,4.94697407330691,10.50531914893617
Lenowisco,2022-02-13,district,684.0,125.0,50.0,374473569226.3608,4.629782300635676,7.032348804500703
Lenowisco,2022-02-20,district,349.0,106.0,34.0,184216850128.2104,3.410422078487932,4.885057471264368
Lenowisco,2022-02-27,district,161.0,103.0,29.0,83511460911.33392,2.7385223738205857,3.8873994638069695
Lenowisco,2022-03-06,district,100.0,81.0,26.0,564331418059.1619,1.635187172587154,3.719599427753934
Lenowisco,2022-03-13,district,51.0,60.0,18.0,26993137463.05234,0.7677860880725182,2.384105960264901
Lenowisco,2022-03-20,district,31.0,61.0,9.0,26114577698.519756,0.5617974909306619,1.2016021361815754
Lenowisco,2022-03-27,district,8.0,64.0,8.0,853555923.351531,0.5098013637691046,1.0652463382157125
Lenowisco,2022-04-03,district,13.0,66.0,12.0,152348422746.66388,0.2312508826570764,1.6597510373443984
Lenowisco,2022-04-10,district,16.0,53.0,0.0,24417656333.04074,0.1036250609403585,0.0
Lenowisco,2022-04-17,district,65.0,63.0,0.0,66825071107.78726,0.0007325316987839,0.0
Lenowisco,2022-04-24,district,12.0,61.0,0.0,40978163074.29314,0.1287103970866436,0.0
Lenowisco,2022-05-01,district,49.0,63.0,11.0,94956503110.92444,0.384685296885222,1.5130674002751032
Lenowisco,2022-05-08,district,36.0,71.0,9.0,46858477935.21282,0.4350570344141951,1.2693935119887163
Lenowisco,2022-05-15,district,104.0,90.0,27.0,71789272142.46208,0.8170404773860325,3.366583541147132
Lenowisco,2022-05-22,district,119.0,90.0,32.0,146777635039.32867,0.947014254278265,4.183006535947712
Lenowisco,2022-05-29,district,148.0,84.0,29.0,415437089753.1753,0.5899531110842402,3.7516170763260015
Lenowisco,2022-06-05,district,167.0,92.0,28.0,130125752461.5521,0.8190370072459815,3.674540682414698
Lenowisco,2022-06-12,district,198.0,78.0,23.0,570701751749.9758,0.8712079195319574,3.0104712041884816
Lenowisco,2022-06-19,district,186.0,71.0,30.0,152568239904.68143,0.904405000974158,4.279600570613409
Lenowisco,2022-06-26,district,190.0,88.0,32.0,161357793268.26538,0.8242767511709141,4.371584699453552
Lenowisco,2022-07-03,district,220.0,98.0,48.0,147311119043.75522,0.858745869396769,6.36604774535809
Lenowisco,2022-07-10,district,314.0,107.0,58.0,71843023222.51843,0.934041761770283,7.021791767554479
Lenowisco,2022-07-17,district,338.0,120.0,62.0,870668488879.6385,1.4497625317613478,8.157894736842106
Lenowisco,2022-07-24,district,314.0,103.0,57.0,231476762363.73935,2.063709910888398,6.850961538461539
Lenowisco,2022-07-31,district,328.0,130.0,55.0,135093879029.41736,2.416279300745677,7.503410641200546
Lenowisco,2022-08-07,district,496.0,163.0,86.0,225743219266.13455,2.234876109422105,9.988385598141695
Lenowisco,2022-08-14,district,595.0,260.0,128.0,429672299381.25433,2.440120116931444,13.291796469366563
Lenowisco,2022-08-21,district,576.0,257.0,119.0,136510003354.60176,2.4202454619980145,11.805555555555555
Lenowisco,2022-08-28,district,400.0,184.0,70.0,297534970338.63513,2.1337808998708057,7.882882882882883
Lenowisco,2022-09-04,district,238.0,159.0,82.0,168509362817.37845,1.6489012175239377,8.874458874458876
Lenowisco,2022-09-11,district,161.0,126.0,37.0,137719323367.2053,1.541834969060073,4.243119266055047
Lenowisco,2022-09-18,district,178.0,114.0,32.0,42306314174.10199,1.6635283990877323,3.883495145631068
Lenowisco,2022-09-25,district,92.0,116.0,36.0,49736604092.292,0.8219238491507906,4.171494785631518
Lenowisco,2022-10-02,district,-93.0,124.0,25.0,58177617709.817474,0.9221092684565834,2.831257078142696
Lenowisco,2022-10-09,district,126.0,125.0,26.0,227009967055.6399,0.8226301007375906,3.058823529411765
Lenowisco,2022-10-16,district,152.0,141.0,36.0,134205811659.33434,0.9972031680603302,4.455445544554455
Lenowisco,2022-10-23,district,150.0,116.0,29.0,202216722586.2171,1.1008161710669548,3.352601156069364
Lenowisco,2022-10-30,district,159.0,173.0,33.0,112868675880.18964,1.3858487518199172,3.0470914127423825
