sample_collect_date,2022-10-03,2022-10-05,2022-10-10,2022-10-12,2022-10-16,2022-10-19,2022-10-23,2022-10-25,2022-10-30,2022-11-01,2022-11-07,2022-11-09,2022-11-13,2022-11-15,2022-11-27,2022-11-29,2022-12-04,2022-12-07,2022-12-11,2022-12-14,2022-12-25,2022-12-28,2023-01-01,2023-01-04,2023-01-08,2023-01-10,2023-01-15,2023-01-19,2023-01-22,2023-01-24,2023-01-29,2023-02-01,2023-02-05,2023-02-08,2023-02-12,2023-02-14,2023-02-19,2023-02-21,2023-02-26,2023-03-01,2023-03-06,2023-03-07,2023-03-13,2023-03-14,2023-03-19,2023-03-21,2023-03-27,2023-03-28,2023-04-02,2023-04-05,2023-04-09,2023-04-12,2023-04-16,2023-04-19,2023-04-24,2023-04-26,2023-05-01,2023-05-02,2023-05-07,2023-05-09,2023-05-14,2023-05-16,2023-05-21,2023-05-23,2023-05-28,2023-05-31,2023-06-04,2023-06-06,2023-06-11,2023-06-13,2023-06-18,2023-06-20,2023-06-25,2023-06-28,2023-07-03,2023-07-04,2023-07-09,2023-07-11,2023-07-16,2023-07-18,2023-07-23,2023-07-25,2023-07-30,2023-08-02,2023-08-06,2023-08-08,2023-08-13,2023-08-15,2023-08-20,2023-08-22,2023-08-27,2023-08-29
2023-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34282151058535,12.314715553591252,12.348458620377812,12.27900318915585,12.380520957924618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.219512670935385,12.27235909238466,12.262566845948626,12.251699780388181,12.245442302854197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.215284446389795,12.250239588543208,12.155083897235855,12.2166383274557,12.144192709570419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.242021416939595,12.090673308467636,12.197435677190033,12.165894265099894,12.085321897017456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.92964683654709,12.149429051525868,12.220148153923581,12.155603534348964,12.080769706172108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12062507612737,12.252700487217794,12.19777251674787,12.127437186545626,12.482143294008578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.296103598276744,12.253997826613077,12.189660493710319,12.311470129762867,12.275033447337913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.29616680901198,12.236327974083837,12.183465256578584,12.221448175150401,12.197324599082615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.298551281248528,12.012792092332873,12.150001145567053,12.06516228542309,11.979084287064804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.927455510210018,12.114277630775378,11.999081128593328,11.969724553128627,11.807144612827447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.024968843796193,11.833878236518922,11.94632521828818,11.880719034781004,11.921496632089488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.76779707968916,11.936965484352001,11.910148803562427,11.938615614796584,11.681702240053111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.913566149511556,11.983723225515982,11.981413071564322,11.839812306197908,12.05694091819415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.027867878688117,12.007091545624965,11.934678345884787,12.050419460090145,12.034954503725306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.049889002392703,12.092788412029584,12.03955036325014,12.032105994300526,12.029788189792153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.124410425258544,12.037376543882138,12.03153629241557,12.031953769339015,11.961161684831204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.024333627674132,12.028118081105834,12.044947246620191,12.065652723155681,12.048516156242531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.027548379220878,12.047112826167055,12.08306789620976,12.06060761952384,12.110948205612136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.057940723901368,12.170143761480158,12.121064935930375,12.111892788823466,12.26176921887144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.204974107588319,12.145247862492992,12.112270622108,12.19650587801113,12.362507290777087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.217796642180836,12.113404121961597,12.000715855430201,12.052991623482171,12.059841352666345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.113593038603863,11.968084185000047,12.001405678933018,12.013151707189282,11.892731610577783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.804925832849273,11.743475956187256,11.779703479803965,11.766168682141076,11.676143518213484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.588718122539797,11.639634543372775,11.690230925079053,11.630596230142958,11.543876363413135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.452875961464521,11.588980582329686,11.56986651271559,11.571491889013727,11.64946157186648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.513042825267663,11.524319224645064,11.59220353321417,11.581801777081134,11.622535182637165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.463589507217696,11.61981905881476,11.49158871736734,11.561174950136602,11.528742267884446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.640530703015203,11.423928922581995,11.515154775761177,11.502640398759102,11.67176793457067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.311162597939752,11.438454485135473,11.459137283550191,11.476051520851948,11.595769087095299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.40777436888519,11.441736037466628,11.397764955364458,11.394423351682612,11.51330172054399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.39823292225772,11.202048541645736,10.891059013150898,11.203283947829444,10.97956980346062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.162905258901992,10.790386145444554,11.141280393286536,10.98718491854946,10.638933616931995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.287021806912838,10.831262620571993,11.025260493993658,10.866177165011878,10.780664629173305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.707255511486174,11.040490724171336,10.957074584243832,10.813045166089235,11.481433658136869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.078566299615533,11.184318132323716,10.893996508379061,11.2920652753199,11.031685726833024,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27521555155567,10.926377045294991,11.216317922193113,11.108763699647701,10.931722126871312,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.007328387584817,11.026949539376144,11.301458631684397,11.173690024966128,11.04572046396323,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.951202186249356,11.378536604499075,11.270477184204053,11.124145741367858,11.816307364076353,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.571231536535771,11.512445082298868,11.320208934879432,11.474453036993907,11.706040730244338,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.657625821155756,11.437846850986375,11.26934044074444,11.490225921339562,11.226054756935634,,,,,,,,,,,,,,,,,,,,,,
2023-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.594697405795634,10.995856979078482,11.202472842799862,11.108883977583796,10.780765906691666,,,,,,,,,,,,,,,,,,,,,
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.859115248245505,11.058596303530011,11.050298587907877,10.856473320372578,10.510611937920645,,,,,,,,,,,,,,,,,,,,
2023-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.698904955355387,10.903835113718078,11.045741854574858,10.876355771913822,11.055947696717151,,,,,,,,,,,,,,,,,,,
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.845249724042159,11.12144926825577,11.022653305511092,11.127408649370992,11.168353459530321,,,,,,,,,,,,,,,,,,
2023-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.31071780245805,11.388397139504269,11.306061031005592,11.250577095180434,11.568862014704402,,,,,,,,,,,,,,,,,
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53469467310154,11.377521983659433,11.283466549440478,11.476433423143808,11.488387766640317,,,,,,,,,,,,,,,,
2023-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.556174365294034,11.36569018509059,11.245361944242324,11.323018274825031,11.28948191805923,,,,,,,,,,,,,,,
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.415024366480658,11.106719056901433,11.223796579735861,11.245531248915038,11.043148718553534,,,,,,,,,,,,,,
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.875647577999947,11.058427087920576,11.172280133674715,11.11969214055229,11.108602624688451,,,,,,,,,,,,,
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.025353189557517,11.157629910626651,11.135000824952042,11.100092356469696,11.284951621223898,,,,,,,,,,,,
2023-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.084378795386328,11.2115442469508,11.057541015375918,11.239161873072339,11.161592743984992,,,,,,,,,,,
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.242161615750302,11.040520478938406,11.220845973811715,11.186667212336019,11.161576551527615,,,,,,,,,,
2023-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.997969137844628,11.175056225660155,11.24935338321359,11.191518775026694,11.053555177443508,,,,,,,,,
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.156740326399532,11.274427851564617,11.203495664426326,11.11739303138372,11.317786866047127,,,,,,,,
2023-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.337114022442188,11.233437887925406,11.27698766623425,11.408951711048138,11.281626273475224,,,,,,,
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.245414777325038,11.34082552017446,11.445417649048542,11.343103175409114,11.240810371948207,,,,,,
2023-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.50042015502499,11.536582494049554,11.49679543024384,11.423267083097693,11.588858529985362,,,,,
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.59128140105016,11.589010783144676,11.532741109787386,11.622923346029829,11.69377054910706,,,,
2023-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.711964587012456,11.678706478706975,11.668343100755783,11.688881424357906,11.610958499247404,,,
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75168916316677,11.69105297811876,11.686436861983328,11.64022022492923,11.598029444432568,,
2023-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.747827671526204,11.680325456046885,11.713374539133795,11.726436801596227,11.779859278970855,
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.67788089367231,11.742636264815623,11.77779974446169,11.78250492385975,11.84880943790478
2023-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.815790579020188,11.90620710162535,11.78911903608199,11.766677109786112
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.957570044490813,11.791764680970886,11.733824178538645
2023-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.798378793193125,11.651691850419978
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.61883891917251
